"u_tarefa","u_matricula","u_nome","u_grupo_acionado","u_acao","u_status","u_data_e_hora_inicio","u_data_e_hora_fim","sys_created_on","sys_created_by","u_em_analise_por_historico","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count"
"TSK240800125675","","","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 05:01:58","","26/08/2024 05:01:58","system","","","26/08/2024 05:01:58","system","0"
"TSK240800125372","","","CAMPO FMMT TNO","Alteração de Status","Validar","26/08/2024 04:41:57","26/08/2024 05:01:59","26/08/2024 04:41:57","system","","","26/08/2024 05:01:59","system","1"
"TSK240800125372","","","CAMPO FMMT TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 05:02:01","26/08/2024 05:02:01","26/08/2024 05:02:01","system","","","26/08/2024 05:02:01","system","0"
"TSK240800125093","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Iniciado","26/08/2024 05:02:30","26/08/2024 05:02:30","26/08/2024 05:02:30","wfm_agent","","","26/08/2024 05:02:30","wfm_agent","0"
"TSK240800124611","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 05:02:30","26/08/2024 05:02:30","26/08/2024 05:02:30","wfm_agent","","","26/08/2024 05:02:30","wfm_agent","0"
"TSK240800125445","8083407","F8083407","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 05:02:41","26/08/2024 05:02:41","26/08/2024 05:02:41","F8083407","","","26/08/2024 05:02:41","F8083407","0"
"TSK240800125274","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 05:03:00","26/08/2024 05:03:00","26/08/2024 05:03:00","wfm_agent","","","26/08/2024 05:03:00","wfm_agent","0"
"TSK240800123571","","","CAMPO FMMT TNE","Anotações de Trabalho","Não Iniciado","26/08/2024 05:03:03","26/08/2024 05:03:03","26/08/2024 05:03:03","system","","","26/08/2024 05:03:03","system","0"
"TSK240800112946","System","admin","CAMPO FMMT TRJ","Alteração de Status","Concluido","26/08/2024 05:03:10","","26/08/2024 05:03:10","admin","","","26/08/2024 05:03:10","admin","0"
"TSK240800125093","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Iniciado","26/08/2024 05:03:14","26/08/2024 05:03:14","26/08/2024 05:03:14","wfm_agent","","","26/08/2024 05:03:14","wfm_agent","0"
"TSK240800125093","","","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 05:03:23","","26/08/2024 05:03:23","system","","","26/08/2024 05:03:23","system","0"
"TSK240800125093","System","wfm_agent","CAMPO FMMT TRJ","Alteração de Status","Iniciado","26/08/2024 05:01:09","26/08/2024 05:03:23","26/08/2024 05:01:09","wfm_agent","","","26/08/2024 05:03:23","system","1"
"TSK240700125222","System","admin","CAMPO FMO TSL","Alteração de Status","Concluido","26/08/2024 05:03:29","","26/08/2024 05:03:29","admin","","","26/08/2024 05:03:29","admin","0"
"TSK240800122306","","","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:03:39","","26/08/2024 05:03:39","system","","","26/08/2024 05:03:39","system","0"
"TSK240800124595","3692779","T3692779","CAMPO FMO TSP 1","Anotações de Trabalho","Não Iniciado","26/08/2024 05:04:34","26/08/2024 05:04:34","26/08/2024 05:04:34","T3692779","","","26/08/2024 05:04:34","T3692779","0"
"TSK240800124453","8060598","F8060598","CAMPO FMMT TSL","Alteração de Status","Cancelado","26/08/2024 05:04:47","","26/08/2024 05:04:47","F8060598","","","26/08/2024 05:04:47","F8060598","0"
"TSK240800125337","","","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 01:51:17","26/08/2024 05:04:55","26/08/2024 01:51:17","system","","","26/08/2024 05:04:55","wfm_agent","1"
"TSK240800121650","","","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:05:12","","26/08/2024 05:05:12","system","","","26/08/2024 05:05:12","system","0"
"TSK240800111133","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:05:30","","26/08/2024 05:05:30","admin","","","26/08/2024 05:05:30","admin","0"
"TSK240800124395","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:05:31","26/08/2024 05:05:31","26/08/2024 05:05:31","wfm_agent","","","26/08/2024 05:05:31","wfm_agent","0"
"TSK240800123923","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:05:32","26/08/2024 05:05:32","26/08/2024 05:05:32","wfm_agent","","","26/08/2024 05:05:32","wfm_agent","0"
"TSK240800125088","System","wfm_agent","CAMPO FMMT TNE 2","Anotações de Trabalho","Iniciado","26/08/2024 05:05:33","26/08/2024 05:05:33","26/08/2024 05:05:33","wfm_agent","","","26/08/2024 05:05:33","wfm_agent","0"
"TSK240800125677","","","CAMPO FMMT TMG","Alteração de Status","Não Iniciado","26/08/2024 05:05:56","","26/08/2024 05:05:56","system","","","26/08/2024 05:05:56","system","0"
"TSK240800123786","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:06:00","26/08/2024 05:06:00","26/08/2024 05:06:00","wfm_agent","","","26/08/2024 05:06:00","wfm_agent","0"
"TSK240800125088","System","wfm_agent","CAMPO FMMT TNE 2","Anotações de Trabalho","Iniciado","26/08/2024 05:06:02","26/08/2024 05:06:02","26/08/2024 05:06:02","wfm_agent","","","26/08/2024 05:06:02","wfm_agent","0"
"TSK240800125057","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:06:02","26/08/2024 05:06:02","26/08/2024 05:06:02","wfm_agent","","","26/08/2024 05:06:02","wfm_agent","0"
"TSK240800044505","isoc_acesso","isoc_acesso","CAMPO FMMT TCO","Anotações de Trabalho","Concluido","26/08/2024 05:06:23","26/08/2024 05:06:23","26/08/2024 05:06:23","isoc_acesso","","","26/08/2024 05:06:23","isoc_acesso","0"
"TSK240800044419","isoc_acesso","isoc_acesso","CAMPO FMO TRIAGEM TSP 1","Anotações de Trabalho","Concluido","26/08/2024 05:06:27","26/08/2024 05:06:27","26/08/2024 05:06:27","isoc_acesso","","","26/08/2024 05:06:27","isoc_acesso","0"
"TSK240800125057","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:06:30","26/08/2024 05:06:30","26/08/2024 05:06:30","wfm_agent","","","26/08/2024 05:06:30","wfm_agent","0"
"TSK240800044495","isoc_acesso","isoc_acesso","CAMPO FMO TRJ 1","Anotações de Trabalho","Concluido","26/08/2024 05:06:30","26/08/2024 05:06:30","26/08/2024 05:06:30","isoc_acesso","","","26/08/2024 05:06:30","isoc_acesso","0"
"TSK240800117959","System","admin","CAMPO FMMT TNE 2","Alteração de Status","Concluido","26/08/2024 05:06:32","","26/08/2024 05:06:32","admin","","","26/08/2024 05:06:32","admin","0"
"TSK240800125060","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:01","26/08/2024 05:07:01","26/08/2024 05:07:01","wfm_agent","","","26/08/2024 05:07:01","wfm_agent","0"
"TSK240800124593","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:01","26/08/2024 05:07:01","26/08/2024 05:07:01","wfm_agent","","","26/08/2024 05:07:01","wfm_agent","0"
"TSK240800125060","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:01","26/08/2024 05:07:01","26/08/2024 05:07:01","wfm_agent","","","26/08/2024 05:07:01","wfm_agent","0"
"TSK240800125060","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:02","26/08/2024 05:07:02","26/08/2024 05:07:02","wfm_agent","","","26/08/2024 05:07:02","wfm_agent","0"
"TSK240800125088","System","wfm_agent","CAMPO FMMT TNE 2","Anotações de Trabalho","Iniciado","26/08/2024 05:07:02","26/08/2024 05:07:02","26/08/2024 05:07:02","wfm_agent","","","26/08/2024 05:07:02","wfm_agent","0"
"TSK240800125337","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Iniciado","26/08/2024 05:07:03","26/08/2024 05:07:03","26/08/2024 05:07:03","wfm_agent","","","26/08/2024 05:07:03","wfm_agent","0"
"TSK240800118032","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:07:07","","26/08/2024 05:07:07","admin","","","26/08/2024 05:07:07","admin","0"
"TSK240800116480","8061990","F8061990","CAMPO FMO TSP 1","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:07","26/08/2024 05:07:07","26/08/2024 05:07:07","F8061990","","","26/08/2024 05:07:07","F8061990","0"
"TSK240800125337","System","wfm_agent","CAMPO FMMT TRJ","Alteração de Status","Iniciado","26/08/2024 05:04:55","26/08/2024 05:07:11","26/08/2024 05:04:55","wfm_agent","","","26/08/2024 05:07:11","system","1"
"TSK240800125071","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:31","26/08/2024 05:07:31","26/08/2024 05:07:31","wfm_agent","","","26/08/2024 05:07:31","wfm_agent","0"
"TSK240800124593","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 05:07:33","26/08/2024 05:07:33","26/08/2024 05:07:33","wfm_agent","","","26/08/2024 05:07:33","wfm_agent","0"
"TSK240800125071","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:08:01","26/08/2024 05:08:01","26/08/2024 05:08:01","wfm_agent","","","26/08/2024 05:08:01","wfm_agent","0"
"TSK240800114589","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 05:08:02","26/08/2024 05:08:02","26/08/2024 05:08:02","wfm_agent","","","26/08/2024 05:08:02","wfm_agent","0"
"TSK240800117395","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:08:03","","26/08/2024 05:08:03","admin","","","26/08/2024 05:08:03","admin","0"
"TSK240800125071","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 05:08:31","26/08/2024 05:08:31","26/08/2024 05:08:31","wfm_agent","","","26/08/2024 05:08:31","wfm_agent","0"
"TSK240800043321","8060757","F8060757","CAMPO FMMT TNO","Alteração de Status","Não Iniciado","26/08/2024 05:10:09","","26/08/2024 05:10:09","F8060757","","","26/08/2024 05:10:09","F8060757","0"
"TSK240800043321","8060757","F8060757","CAMPO FMMT TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 05:10:12","26/08/2024 05:10:12","26/08/2024 05:10:12","F8060757","","","26/08/2024 05:10:12","F8060757","0"
"TSK240800044505","isoc_acesso","isoc_acesso","CAMPO FMMT TCO","Anotações de Trabalho","Concluido","26/08/2024 05:11:24","26/08/2024 05:11:24","26/08/2024 05:11:24","isoc_acesso","","","26/08/2024 05:11:24","isoc_acesso","0"
"TSK240800044419","isoc_acesso","isoc_acesso","CAMPO FMO TRIAGEM TSP 1","Anotações de Trabalho","Concluido","26/08/2024 05:11:27","26/08/2024 05:11:27","26/08/2024 05:11:27","isoc_acesso","","","26/08/2024 05:11:27","isoc_acesso","0"
"TSK240800044495","isoc_acesso","isoc_acesso","CAMPO FMO TRJ 1","Anotações de Trabalho","Concluido","26/08/2024 05:11:31","26/08/2024 05:11:31","26/08/2024 05:11:31","isoc_acesso","","","26/08/2024 05:11:31","isoc_acesso","0"
"TSK240700126535","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:11:39","","26/08/2024 05:11:39","admin","","","26/08/2024 05:11:39","admin","0"
"TSK240800125335","System","wfm_agent","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 05:12:01","26/08/2024 05:12:01","26/08/2024 05:12:01","wfm_agent","","","26/08/2024 05:12:01","wfm_agent","0"
"TSK240800094009","8060757","F8060757","CAMPO FMMT TCO","Alteração de Status","Não Iniciado","26/08/2024 05:12:15","","26/08/2024 05:12:15","F8060757","","","26/08/2024 05:12:15","F8060757","0"
"TSK240800094009","8060757","F8060757","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 05:12:18","26/08/2024 05:12:18","26/08/2024 05:12:18","F8060757","","","26/08/2024 05:12:18","F8060757","0"
"TSK240800123223","","","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:12:38","","26/08/2024 05:12:38","system","","","26/08/2024 05:12:38","system","0"
"TSK240800122196","","","CAMPO FIBRA OPTICA TSP ALPITEL","Alteração de Status","Validar","26/08/2024 04:25:05","26/08/2024 05:13:09","26/08/2024 04:25:05","system","","","26/08/2024 05:13:09","system","1"
"TSK240800122196","","","CAMPO FIBRA OPTICA TSP ALPITEL","Alteração de Status","Concluido","26/08/2024 05:13:09","","26/08/2024 05:13:09","system","","","26/08/2024 05:13:09","system","0"
"TSK240800121474","","","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:13:10","","26/08/2024 05:13:10","system","","","26/08/2024 05:13:10","system","0"
"TSK240800118578","System","admin","CAMPO FMMT TRJ","Alteração de Status","Concluido","26/08/2024 05:13:24","","26/08/2024 05:13:24","admin","","","26/08/2024 05:13:24","admin","0"
"TSK240800121613","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 05:13:31","26/08/2024 05:13:31","26/08/2024 05:13:31","wfm_agent","","","26/08/2024 05:13:31","wfm_agent","0"
"TSK240800125459","","","CAMPO FMMT TMG","Alteração de Status","Validar","26/08/2024 04:25:48","26/08/2024 05:13:50","26/08/2024 04:25:48","system","","","26/08/2024 05:13:50","system","1"
"TSK240800125459","","","CAMPO FMMT TMG","Alteração de Status","Concluido","26/08/2024 05:13:50","","26/08/2024 05:13:50","system","","","26/08/2024 05:13:50","system","0"
"TSK240800125130","3335483","T3335483","CAMPO FIBRA OPTICA TSP ALPITEL","Anotações de Trabalho","Não Iniciado","26/08/2024 05:13:54","26/08/2024 05:13:54","26/08/2024 05:13:54","T3335483","","","26/08/2024 05:13:54","T3335483","0"
"TSK240800118230","System","admin","CAMPO FMMT TRJ","Alteração de Status","Concluido","26/08/2024 05:14:45","","26/08/2024 05:14:45","admin","","","26/08/2024 05:14:45","admin","0"
"TSK240800123845","","","CAMPO FMMT TSL","Alteração de Status","Concluido","26/08/2024 05:15:22","","26/08/2024 05:15:22","system","","","26/08/2024 05:15:22","system","0"
"TSK240800044505","isoc_acesso","isoc_acesso","CAMPO FMMT TCO","Anotações de Trabalho","Concluido","26/08/2024 05:16:18","26/08/2024 05:16:18","26/08/2024 05:16:18","isoc_acesso","","","26/08/2024 05:16:18","isoc_acesso","0"
"TSK240800044419","isoc_acesso","isoc_acesso","CAMPO FMO TRIAGEM TSP 1","Anotações de Trabalho","Concluido","26/08/2024 05:16:21","26/08/2024 05:16:21","26/08/2024 05:16:21","isoc_acesso","","","26/08/2024 05:16:21","isoc_acesso","0"
"TSK240800044495","isoc_acesso","isoc_acesso","CAMPO FMO TRJ 1","Anotações de Trabalho","Concluido","26/08/2024 05:16:24","26/08/2024 05:16:24","26/08/2024 05:16:24","isoc_acesso","","","26/08/2024 05:16:24","isoc_acesso","0"
"TSK240800123922","","","CAMPO FMMT TCO","Alteração de Status","Concluido","26/08/2024 05:16:29","","26/08/2024 05:16:29","system","","","26/08/2024 05:16:29","system","0"
"TSK240800125698","","","CAMPO FMMT TSP","Alteração de Status","Não Iniciado","26/08/2024 05:17:18","","26/08/2024 05:17:18","system","","","26/08/2024 05:17:18","system","0"
"TSK240800125664","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Não Iniciado","26/08/2024 05:18:00","26/08/2024 05:18:00","26/08/2024 05:18:00","wfm_agent","","","26/08/2024 05:18:00","wfm_agent","0"
"TSK240800116845","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:19:22","","26/08/2024 05:19:22","admin","","","26/08/2024 05:19:22","admin","0"
"TSK240800115142","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:19:30","","26/08/2024 05:19:30","admin","","","26/08/2024 05:19:30","admin","0"
"TSK240800108746","System","admin","CAMPO FMMT TRJ","Alteração de Status","Concluido","26/08/2024 05:19:32","","26/08/2024 05:19:32","admin","","","26/08/2024 05:19:32","admin","0"
"TSK240800114120","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:19:45","","26/08/2024 05:19:45","admin","","","26/08/2024 05:19:45","admin","0"
"TSK240800101672","System","admin","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:20:30","","26/08/2024 05:20:30","admin","","","26/08/2024 05:20:30","admin","0"
"TSK240800125701","8084288","F8084288","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 05:21:05","26/08/2024 05:21:05","26/08/2024 05:21:05","F8084288","","","26/08/2024 05:21:05","F8084288","1"
"TSK240800044505","isoc_acesso","isoc_acesso","CAMPO FMMT TCO","Anotações de Trabalho","Concluido","26/08/2024 05:21:20","26/08/2024 05:21:20","26/08/2024 05:21:20","isoc_acesso","","","26/08/2024 05:21:20","isoc_acesso","0"
"TSK240800044419","isoc_acesso","isoc_acesso","CAMPO FMO TRIAGEM TSP 1","Anotações de Trabalho","Concluido","26/08/2024 05:21:23","26/08/2024 05:21:23","26/08/2024 05:21:23","isoc_acesso","","","26/08/2024 05:21:23","isoc_acesso","0"
"TSK240800123825","3335483","T3335483","CAMPO FIBRA OPTICA TSP ALPITEL","Anotações de Trabalho","Não Iniciado","26/08/2024 05:21:24","26/08/2024 05:21:24","26/08/2024 05:21:24","T3335483","","","26/08/2024 05:21:24","T3335483","0"
"TSK240800044495","isoc_acesso","isoc_acesso","CAMPO FMO TRJ 1","Anotações de Trabalho","Concluido","26/08/2024 05:21:26","26/08/2024 05:21:26","26/08/2024 05:21:26","isoc_acesso","","","26/08/2024 05:21:26","isoc_acesso","0"
"TSK240800125626","8062257","F8062257","CAMPO FMMT TRJ","Anotações de Trabalho","Não Iniciado","26/08/2024 05:21:37","26/08/2024 05:21:37","26/08/2024 05:21:37","F8062257","","","26/08/2024 05:21:37","F8062257","0"
"TSK240800125701","8084288","F8084288","CAMPO FMMT TRJ","Alteração de Status","Pendente","26/08/2024 05:21:05","26/08/2024 05:21:38","26/08/2024 05:21:05","F8084288","","","26/08/2024 05:21:38","system","1"
"TSK240800125183","","","CAMPO FMMT TRJ","Alteração de Status","Validar","26/08/2024 04:33:54","26/08/2024 05:21:56","26/08/2024 04:33:54","system","","","26/08/2024 05:21:56","system","1"
"TSK240800125183","","","CAMPO FMMT TRJ","Alteração de Status","Concluido","26/08/2024 05:21:56","","26/08/2024 05:21:56","system","","","26/08/2024 05:21:56","system","0"
"TSK240800125705","","","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 05:22:13","","26/08/2024 05:22:13","system","","","26/08/2024 05:22:13","system","0"
"TSK240800125683","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Não Iniciado","26/08/2024 05:23:01","26/08/2024 05:23:01","26/08/2024 05:23:01","wfm_agent","","","26/08/2024 05:23:01","wfm_agent","0"
"TSK240800120935","System","admin","CAMPO FMMT TNE 2","Alteração de Status","Concluido","26/08/2024 05:23:38","","26/08/2024 05:23:38","admin","","","26/08/2024 05:23:38","admin","0"
"TSK240800120929","","","CAMPO FMMT TSP","Alteração de Status","Concluido","26/08/2024 05:24:24","","26/08/2024 05:24:24","system","","","26/08/2024 05:24:24","system","0"
"TSK240800111987","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 05:24:30","26/08/2024 05:24:30","26/08/2024 05:24:30","wfm_agent","","","26/08/2024 05:24:30","wfm_agent","0"
